id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone,original_text,text_length,word_count,hashtag_count,mention_count,contains_url,is_retweet,processed_text,processed_length,processed_word_count,tweet_datetime,tweet_hour,tweet_day,tweet_month,tweet_year,tweet_dayofweek,tweet_is_weekend
752,Ted Cruz,0.4539,yes,0.6737,Positive,0.6737,None of the above,0.4539,,gcustomer99,,0,,,"@SteveDeaceShow
Since Ronald Reagan, @tedcruz is definitely the nominee #Conservatives have been waiting for!

#tcot
#GOPDebate
#CruzCrew",,2015-08-07 09:48:28 -0700,629695616583602176,Ted Cruz & Bobby Jindal~2016,,"@SteveDeaceShow
Since Ronald Reagan, @tedcruz is definitely the nominee #Conservatives have been waiting for!

#tcot
#GOPDebate
#CruzCrew",137,17,4,2,0,0,since ronald reagan definitely nominee waiting,46,6,2015-08-07 09:48:28-07:00,9,7,8,2015,4,0
753,Scott Walker,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,JoshKaz,,0,,,Walker kept his points tight and clean but I want to see him run the clock longer in the next debate. #GOPDebate,,2015-08-07 09:48:28 -0700,629695615224537089,Southern California,Pacific Time (US & Canada),Walker kept his points tight and clean but I want to see him run the clock longer in the next debate. #GOPDebate,112,22,1,0,0,0,walker kept point tight clean want see run clock longer next debate,67,12,2015-08-07 09:48:28-07:00,9,7,8,2015,4,0
756,Donald Trump,1.0,yes,1.0,Positive,0.6477,None of the above,1.0,,azblonde2015,,147,,,"RT @DanScavino: 2015 #GOPDebate Winner?
Time has @realDonaldTrump leading with 42%. 
#Trump2016 #MakeAmericaGreatAgain 🇺🇸 http://t.co/dOckS…",,2015-08-07 09:48:27 -0700,629695611768410112,,,"RT @DanScavino: 2015 #GOPDebate Winner?
Time has @realDonaldTrump leading with 42%. 
#Trump2016 #MakeAmericaGreatAgain 🇺🇸 http://t.co/dOckS…",140,15,3,2,1,1,winner time leading,19,3,2015-08-07 09:48:27-07:00,9,7,8,2015,4,0
758,No candidate mentioned,1.0,yes,1.0,Positive,0.653,None of the above,1.0,,gidgey,,0,,,"@tweetreachapp Of course. It'd be cool to see which users ranked highest for #GOPDebate tweets, too. After all, we're the tweeters.",,2015-08-07 09:48:25 -0700,629695603954454528,"Dana Point, CA",Pacific Time (US & Canada),"@tweetreachapp Of course. It'd be cool to see which users ranked highest for #GOPDebate tweets, too. After all, we're the tweeters.",131,21,1,1,0,0,course itd cool see user ranked highest tweet tweeter,53,9,2015-08-07 09:48:25-07:00,9,7,8,2015,4,0
759,Rand Paul,1.0,yes,1.0,Positive,0.6629,None of the above,1.0,,ScorpionsPriest,,5,,,Best moment of the #GOPDebate last night: Rand telling Christie to go get another hug from Obama.,,2015-08-07 09:48:25 -0700,629695602180407297,Massachusetts,Atlantic Time (Canada),Best moment of the #GOPDebate last night: Rand telling Christie to go get another hug from Obama.,97,17,1,0,0,0,best moment last night rand telling christie get another hug obama,66,11,2015-08-07 09:48:25-07:00,9,7,8,2015,4,0
763,Marco Rubio,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,LucasEVieira,,0,,,"I was pretty impressed by Rubio, Kasich, and Cruz in the primetime debate last night. #GOPDebate",,2015-08-07 09:48:21 -0700,629695584337661952,"Santa Barbara, CA",Pacific Time (US & Canada),"I was pretty impressed by Rubio, Kasich, and Cruz in the primetime debate last night. #GOPDebate",96,16,1,0,0,0,pretty impressed rubio kasich cruz primetime debate last night,62,9,2015-08-07 09:48:21-07:00,9,7,8,2015,4,0
772,No candidate mentioned,0.6607,yes,1.0,Positive,0.6607,None of the above,1.0,,GentlemanRascal,,56,,,"RT @AmandaWills: Personally, this was my favorite moment from last night. #GOPDebate http://t.co/AIvDiPqw5r",,2015-08-07 09:48:17 -0700,629695569255116801,Tennessee ,,"RT @AmandaWills: Personally, this was my favorite moment from last night. #GOPDebate http://t.co/AIvDiPqw5r",107,13,1,1,1,1,personally favorite moment last night,37,5,2015-08-07 09:48:17-07:00,9,7,8,2015,4,0
773,No candidate mentioned,1.0,yes,1.0,Positive,0.6748,Religion,1.0,,gbeck048,,1245,,,"RT @Franklin_Graham: As you watch the #GOPDebate, pray for the future of this nation and that America would turn back to God. #PrayforAmeri…",,2015-08-07 09:48:16 -0700,629695566440607744,,,"RT @Franklin_Graham: As you watch the #GOPDebate, pray for the future of this nation and that America would turn back to God. #PrayforAmeri…",140,23,2,1,0,1,watch pray future nation america would turn back god,52,9,2015-08-07 09:48:16-07:00,9,7,8,2015,4,0
775,Donald Trump,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,Koolmoe21,,1,,,RT @blondieforkeeps: @Koolmoe21 I want a #trump for president shirt!!! #GOPDebate,,2015-08-07 09:48:15 -0700,629695561801797633,Somewhere in Pennsylvania!,,RT @blondieforkeeps: @Koolmoe21 I want a #trump for president shirt!!! #GOPDebate,81,11,2,2,0,1,want president shi,18,3,2015-08-07 09:48:15-07:00,9,7,8,2015,4,0
777,Donald Trump,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,PozPatrol,,44,,,RT @rabite: The winner is clear: @realDonaldTrump #GOPDebate http://t.co/w2gxqowO4P,,2015-08-07 09:48:15 -0700,629695558853132288,Spergatory,Pacific Time (US & Canada),RT @rabite: The winner is clear: @realDonaldTrump #GOPDebate http://t.co/w2gxqowO4P,83,9,1,2,1,1,winner clear,12,2,2015-08-07 09:48:15-07:00,9,7,8,2015,4,0
778,Donald Trump,1.0,yes,1.0,Positive,0.6643,FOX News or Moderators,1.0,,dare2dream82,,3,,,RT @JaxT0520: Done with @FoxNews after last nights #GOPDebate @megynkelly showed her true colors but @realDonaldTrump shined! #Trump2016,,2015-08-07 09:48:15 -0700,629695558706270208,United States,,RT @JaxT0520: Done with @FoxNews after last nights #GOPDebate @megynkelly showed her true colors but @realDonaldTrump shined! #Trump2016,136,18,2,4,0,1,done last night showed true color shined,40,7,2015-08-07 09:48:15-07:00,9,7,8,2015,4,0
783,Ted Cruz,0.4204,yes,0.6484,Positive,0.3516,None of the above,0.4204,,TheVGBlog,,0,,,#GOPDebate: Ted Cruz’s Precious Daughters Steal The Show: There were certainly some “did they really just say ... http://t.co/jzlh4Lrzh4,,2015-08-07 09:48:11 -0700,629695544319852544,,Arizona,#GOPDebate: Ted Cruz’s Precious Daughters Steal The Show: There were certainly some “did they really just say ... http://t.co/jzlh4Lrzh4,136,19,1,0,1,0,ted cruz precious daughter steal show ceainly really say,56,9,2015-08-07 09:48:11-07:00,9,7,8,2015,4,0
788,No candidate mentioned,1.0,yes,1.0,Positive,0.6809,FOX News or Moderators,1.0,,nanaziegler,,10,,,RT @guypbenson: I predicted big ratings for Fox's #GOPDebate. I did not expect they'd be this big... http://t.co/IJseDrcUlZ,,2015-08-07 09:48:07 -0700,629695526787641344,PSL Florida,Quito,RT @guypbenson: I predicted big ratings for Fox's #GOPDebate. I did not expect they'd be this big... http://t.co/IJseDrcUlZ,123,18,1,1,1,1,predicted big rating fox expect theyd big,41,7,2015-08-07 09:48:07-07:00,9,7,8,2015,4,0
794,No candidate mentioned,0.4756,yes,0.6897,Positive,0.3448,FOX News or Moderators,0.4756,,LowInfoTweeter,,0,,,"@sallykohn @megynkelly Megyn you are now officially charted on the Moonbat Hit Parade.  
#MegynKelly #GOPDebate",,2015-08-07 09:48:03 -0700,629695508852805632,Northern Hemisphere - Earth,Eastern Time (US & Canada),"@sallykohn @megynkelly Megyn you are now officially charted on the Moonbat Hit Parade.  
#MegynKelly #GOPDebate",111,15,2,2,0,0,megyn officially chaed moonbat hit parade,41,6,2015-08-07 09:48:03-07:00,9,7,8,2015,4,0
797,John Kasich,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,chksb10,,0,,,Kasich making a better showing so far than I thought he would #GOPDebate,,2015-08-07 09:48:01 -0700,629695501399527424,"California, USA",,Kasich making a better showing so far than I thought he would #GOPDebate,72,13,1,0,0,0,kasich making better showing far thought would,46,7,2015-08-07 09:48:01-07:00,9,7,8,2015,4,0
799,Mike Huckabee,0.6444,yes,1.0,Positive,1.0,None of the above,1.0,,YMcglaun,,3,,,RT @sarahbh319: @OneRationale I'm on the fence between Huckabee and Cruz. Honorable mention to Rubio. #GOPDebate,,2015-08-07 09:48:01 -0700,629695500007174145,,,RT @sarahbh319: @OneRationale I'm on the fence between Huckabee and Cruz. Honorable mention to Rubio. #GOPDebate,112,16,1,2,0,1,fence huckabee cruz honorable mention rubio,43,6,2015-08-07 09:48:01-07:00,9,7,8,2015,4,0
805,Jeb Bush,0.4311,yes,0.6566,Positive,0.6566,None of the above,0.4311,,Paul_Lindsay,,0,,,Jeb Bush: a proven conservative record &amp; proven record of winning #gopdebate https://t.co/vN45Hf6YEM,,2015-08-07 09:47:57 -0700,629695486459424768,"Washington, DC",Eastern Time (US & Canada),Jeb Bush: a proven conservative record &amp; proven record of winning #gopdebate https://t.co/vN45Hf6YEM,104,13,1,0,1,0,jeb bush proven conservative record amp proven record winning,61,9,2015-08-07 09:47:57-07:00,9,7,8,2015,4,0
813,Ted Cruz,0.416,yes,0.645,Positive,0.645,None of the above,0.416,,nevagphx1,,2,,,"@CarlyFiorina Magnificent at the first #GOPDebate. I support Ted Cruz as POTUS, but would support you as running mate or POTUS. HONESTY!",,2015-08-07 09:47:56 -0700,629695482223157248,U.S.A. ,Arizona,"@CarlyFiorina Magnificent at the first #GOPDebate. I support Ted Cruz as POTUS, but would support you as running mate or POTUS. HONESTY!",136,22,1,1,0,0,magnificent first suppo ted cruz potus would suppo running mate potus honesty,77,12,2015-08-07 09:47:56-07:00,9,7,8,2015,4,0
833,No candidate mentioned,1.0,yes,1.0,Positive,0.6785,FOX News or Moderators,1.0,,ANDIkNOCKed,,0,,,I hate that I missed the #GOPDebate last night but these @FoxNews high lights are on point. 🐘🇺🇸,,2015-08-07 09:47:47 -0700,629695443904016384,"Salt Lake City, Utah",Quito,I hate that I missed the #GOPDebate last night but these @FoxNews high lights are on point. 🐘🇺🇸,95,18,1,1,0,0,hate missed last night high light point 🐘🇺🇸,43,8,2015-08-07 09:47:47-07:00,9,7,8,2015,4,0
838,No candidate mentioned,1.0,yes,1.0,Positive,0.65,None of the above,1.0,,AlexisinNH,,4,,,"Two debates, one winner: Carly http://t.co/piewA1JCcc #Carly2016 #GOPDebate",,2015-08-07 09:47:42 -0700,629695424333524993,Live Free Or Die,Eastern Time (US & Canada),"Two debates, one winner: Carly http://t.co/piewA1JCcc #Carly2016 #GOPDebate",75,8,2,0,1,0,two debate one winner carly,27,5,2015-08-07 09:47:42-07:00,9,7,8,2015,4,0
866,No candidate mentioned,0.4689,yes,0.6848,Positive,0.6848,None of the above,0.4689,,unclejer1960,,242,,,"RT @peddoc63: Go Carly📢
Go Carly📢
Go Carly📢
@CarlyFiorina #Carly2016 #GOPDebate
@steph93065 @MaydnUSA http://t.co/Pk45i5Zvk0",,2015-08-07 09:47:25 -0700,629695349397925888,Avondale,,"RT @peddoc63: Go Carly📢
Go Carly📢
Go Carly📢
@CarlyFiorina #Carly2016 #GOPDebate
@steph93065 @MaydnUSA http://t.co/Pk45i5Zvk0",124,14,2,4,1,1,carly📢 carly📢 carly📢,20,3,2015-08-07 09:47:25-07:00,9,7,8,2015,4,0
869,No candidate mentioned,1.0,yes,1.0,Positive,1.0,Jobs and Economy,1.0,,niceredhead,,0,,,"#GOPDebate  Was interesting to watch, some candidates had some good points about the how the economy has change in the 10 yrs .",,2015-08-07 09:47:23 -0700,629695342594818048,minnesota,Central Time (US & Canada),"#GOPDebate  Was interesting to watch, some candidates had some good points about the how the economy has change in the 10 yrs .",127,23,1,0,0,0,interesting watch candidate good point economy change yr,56,8,2015-08-07 09:47:23-07:00,9,7,8,2015,4,0
870,John Kasich,1.0,yes,1.0,Positive,0.6679,None of the above,1.0,,pragmaticgop,,0,,,"Debate Preformances:
Kasich A-
Rubio A-
Carson B+
Christie B+
Trump B
Bush B
Cruz B-
Huckabee B-
Paul C+
Walker C
#GOPDebate #Kasich #Rubio",,2015-08-07 09:47:23 -0700,629695341487632388,,Eastern Time (US & Canada),"Debate Preformances:
Kasich A-
Rubio A-
Carson B+
Christie B+
Trump B
Bush B
Cruz B-
Huckabee B-
Paul C+
Walker C
#GOPDebate #Kasich #Rubio",139,25,3,0,0,0,debate preformances kasich rubio carson christie trump bush cruz huckabee paul walker,85,12,2015-08-07 09:47:23-07:00,9,7,8,2015,4,0
873,No candidate mentioned,1.0,yes,1.0,Positive,0.3448,LGBT issues,0.6552,,_gunnoe_ya_know,,1972,,,"RT @PhillyD: I went to a gay wedding. 
""Applause""
And there were black people there too!
""Standing ovation""
#GOPDebate",,2015-08-07 09:47:21 -0700,629695334952910848,,,"RT @PhillyD: I went to a gay wedding. 
""Applause""
And there were black people there too!
""Standing ovation""
#GOPDebate",118,19,1,1,0,1,went gay wedding applause black people standing ovation,55,8,2015-08-07 09:47:21-07:00,9,7,8,2015,4,0
891,Scott Walker,1.0,yes,1.0,Positive,0.6279,Jobs and Economy,1.0,,RedRoadRail,,0,,,Scott Walker's Wisconsin Is Seeing The Fastest Shrinking Middle Class In America http://t.co/zoPokedb8L #GOPDebate #VotersFirst #Trump2016,,2015-08-07 09:47:11 -0700,629695294054109184,Missouri & Florida Wisconsin,Mountain Time (US & Canada),Scott Walker's Wisconsin Is Seeing The Fastest Shrinking Middle Class In America http://t.co/zoPokedb8L #GOPDebate #VotersFirst #Trump2016,138,16,3,0,1,0,scott walker wisconsin seeing fastest shrinking middle class america,68,9,2015-08-07 09:47:11-07:00,9,7,8,2015,4,0
895,Marco Rubio,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,JohnPaulPedraza,,0,,,Winners of #GOPDebate Sen. @MarcoRubio &amp; Former @HP CEO @CarlyFiorina by far best Republican Presidential Candidates http://t.co/v9QDpMpkK4,,2015-08-07 09:47:10 -0700,629695287108374528,#Miami & #Colombia,Eastern Time (US & Canada),Winners of #GOPDebate Sen. @MarcoRubio &amp; Former @HP CEO @CarlyFiorina by far best Republican Presidential Candidates http://t.co/v9QDpMpkK4,143,17,1,3,1,0,winner sen amp former ceo far best republican presidential candidate,68,10,2015-08-07 09:47:10-07:00,9,7,8,2015,4,0
897,No candidate mentioned,1.0,yes,1.0,Positive,0.3677,None of the above,1.0,,gedda,,40,,,RT @daveanthony: Chewbacca should be up there just roaring every once in a while.  Would fit right in.  #GOPDebate,,2015-08-07 09:47:09 -0700,629695283220344832,Sweden,Stockholm,RT @daveanthony: Chewbacca should be up there just roaring every once in a while.  Would fit right in.  #GOPDebate,114,19,1,1,0,1,chewbacca roaring every would fit right,39,6,2015-08-07 09:47:09-07:00,9,7,8,2015,4,0
902,No candidate mentioned,1.0,yes,1.0,Positive,0.6778,None of the above,1.0,,Clever_Otter,,0,,,"Yay, social issues next!!! #GOPDebate",,2015-08-07 09:47:07 -0700,629695276383514624,Earth,Mountain Time (US & Canada),"Yay, social issues next!!! #GOPDebate",37,5,1,0,0,0,yay social issue next,21,4,2015-08-07 09:47:07-07:00,9,7,8,2015,4,0
910,No candidate mentioned,1.0,yes,1.0,Positive,0.3563,None of the above,1.0,,paladinette,,1,,,"RT @jphoganorg: After #GOPDebate #FeelTheBern can step over fallen #Hillary2016
#Justice #FBI #FEC to dissect too of 22nd Amendment: http:/…",,2015-08-07 09:47:03 -0700,629695258150834176,"Yukon, Oklahoma",Central Time (US & Canada),"RT @jphoganorg: After #GOPDebate #FeelTheBern can step over fallen #Hillary2016
#Justice #FBI #FEC to dissect too of 22nd Amendment: http:/…",140,20,6,1,1,1,step fallen dissect amendment,29,4,2015-08-07 09:47:03-07:00,9,7,8,2015,4,0
916,No candidate mentioned,1.0,yes,1.0,Positive,0.6457,None of the above,0.6457,,LeeSutton4,,71,,,RT @LeahRBoss: @CarlyFiorina spanked the boys tonight. She wasn't even on my radar. Is now. #GOPDebate,,2015-08-07 09:47:00 -0700,629695244645240832,,,RT @LeahRBoss: @CarlyFiorina spanked the boys tonight. She wasn't even on my radar. Is now. #GOPDebate,102,16,1,2,0,1,spanked boy tonight wasnt even radar,36,6,2015-08-07 09:47:00-07:00,9,7,8,2015,4,0
929,No candidate mentioned,1.0,yes,1.0,Positive,1.0,FOX News or Moderators,0.6703,,httptara,,0,,,I thought @megynkelly did an awesome job at the #GOPDebate personally,,2015-08-07 09:46:54 -0700,629695219739394049,unt 2019,,I thought @megynkelly did an awesome job at the #GOPDebate personally,69,11,1,1,0,0,thought awesome job personally,30,4,2015-08-07 09:46:54-07:00,9,7,8,2015,4,0
942,Ted Cruz,1.0,yes,1.0,Positive,0.6889,None of the above,0.6667,,ReneeBevevino,,19,,,RT @RMConservative: Cruz's line about #CampaignConservative cuts 2 the core of the issue with GOP &amp; also the shortcomings of #GOPDebate htt…,,2015-08-07 09:46:45 -0700,629695183429308416,"Katy, TX",,RT @RMConservative: Cruz's line about #CampaignConservative cuts 2 the core of the issue with GOP &amp; also the shortcomings of #GOPDebate htt…,144,22,2,1,0,1,cruzs line cut core issue gop amp also shocomings htt…,54,10,2015-08-07 09:46:45-07:00,9,7,8,2015,4,0
952,Ben Carson,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,JunoMaak,,0,,,@RealBenCarson Excellent job last night at the #GOPDebate. Class act all around. Proud to have you as a Republican candidate. #BenCarson,,2015-08-07 09:46:37 -0700,629695149203922944,"- Indiana, U.S.A.",Eastern Time (US & Canada),@RealBenCarson Excellent job last night at the #GOPDebate. Class act all around. Proud to have you as a Republican candidate. #BenCarson,136,21,2,1,0,0,excellent job last night class act around proud republican candidate,68,10,2015-08-07 09:46:37-07:00,9,7,8,2015,4,0
955,Marco Rubio,1.0,yes,1.0,Positive,0.6582,Jobs and Economy,1.0,,jennylynnthomp1,,93,,,"RT @marcorubio: .@Skye820 If we're going to make this an American Century, we've got to empower small businesses. Thanks for your question …",,2015-08-07 09:46:36 -0700,629695143981944832,,,"RT @marcorubio: .@Skye820 If we're going to make this an American Century, we've got to empower small businesses. Thanks for your question …",140,23,0,2,0,1,going make american century weve got empower small business thanks question,75,11,2015-08-07 09:46:36-07:00,9,7,8,2015,4,0
964,No candidate mentioned,1.0,yes,1.0,Positive,0.7033,None of the above,1.0,,KropotkinsTweet,,0,,,"So looking forward to listening to @DRShow's news roundup this morning! 
""You couldn't look away"" #GOPDebate 
http://t.co/o8rTITVGdt",,2015-08-07 09:46:29 -0700,629695115628417024,"Tempe, AZ",,"So looking forward to listening to @DRShow's news roundup this morning! 
""You couldn't look away"" #GOPDebate 
http://t.co/o8rTITVGdt",132,17,1,1,1,0,looking forward listening news roundup morning couldnt look away,64,9,2015-08-07 09:46:29-07:00,9,7,8,2015,4,0
969,Marco Rubio,1.0,yes,1.0,Positive,0.6753,None of the above,1.0,,BLUSHINGMERMAlD,,842,,,"RT @marcorubio: If I'm our nominee, we'll be the party of the future. #GOPDebate",,2015-08-07 09:46:24 -0700,629695095797747712,,,"RT @marcorubio: If I'm our nominee, we'll be the party of the future. #GOPDebate",80,14,1,1,0,1,nominee well pay future,23,4,2015-08-07 09:46:24-07:00,9,7,8,2015,4,0
970,Ted Cruz,0.4135,yes,0.643,Positive,0.643,Immigration,0.4135,,catchcaleb,,0,,,"@SenTedCruz had best answer of night in response to immigration. Its not stupidity, it is how both sides want it.  #GOPDebate",,2015-08-07 09:46:24 -0700,629695094568792065,"California, USA",,"@SenTedCruz had best answer of night in response to immigration. Its not stupidity, it is how both sides want it.  #GOPDebate",125,21,1,1,0,0,best answer night response immigration stupidity side want,58,8,2015-08-07 09:46:24-07:00,9,7,8,2015,4,0
972,Marco Rubio,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,RekLeCounte,,0,,,Interesting #GOPDebate analysis. @marcorubio clearly excelled as conservative leader we need. Go @TeamMarco! #tcot https://t.co/pve8wuodke,,2015-08-07 09:46:23 -0700,629695089414139905,Virginia,Eastern Time (US & Canada),Interesting #GOPDebate analysis. @marcorubio clearly excelled as conservative leader we need. Go @TeamMarco! #tcot https://t.co/pve8wuodke,138,15,2,2,1,0,interesting analysis clearly excelled conservative leader need,62,7,2015-08-07 09:46:23-07:00,9,7,8,2015,4,0
985,No candidate mentioned,1.0,yes,1.0,Positive,0.7111,FOX News or Moderators,1.0,,AnthonySeees,,0,,,Gotta love @megynkelly #GOPDebate,,2015-08-07 09:46:15 -0700,629695056237084672,,,Gotta love @megynkelly #GOPDebate,33,4,1,1,0,0,got love,8,2,2015-08-07 09:46:15-07:00,9,7,8,2015,4,0
